Qual_TotalSF,Qual_LivArea,Total_SF,Overall Qual,OverallQual2,Gr Liv Area,GrLivArea2,Garage Area,Garage Cars,Total_Bathrooms,House_Age,Bsmt Qual,Exter Qual,Kitchen Qual,Garage_Age,Garage Finish,MS SubClass,Rooms_Per_SF,Remodel_Age,Garage_Space_Per_Car,Fireplace Qu,Lot Frontage,Foundation_PConc,TotRms AbvGrd,Lot Area,BsmtFin Type 1,Mas Vnr Area,Fireplaces,Heating QC,Bedroom_Ratio,Has_Fireplace,Total_Porch_SF,Garage Type_Detchd,Foundation_CBlock,Garage Type_Attchd,Overall Cond,Bsmt Exposure,Bsmt Unf SF,Wood Deck SF,Mas Vnr Type_None,Exterior 2nd_VinylSd,Garage Cond,Garage Qual,Lot_Utilization,Exterior 1st_VinylSd,Neighborhood_NridgHt,Has_Porch,MS Zoning_RL,MS Zoning_RM,Lot Shape,Central Air,Sale Type_New,Sale Condition_Partial,Paved Drive,Mas Vnr Type_BrkFace,Neighborhood_NAmes,Garage Type_None,Neighborhood_NoRidge,Bsmt_Finished_Ratio,Has_Garage,Bedroom AbvGr,SalePrice
-0.004764552707408248,0.017751985407849818,7.914617709040679,6,-0.15140828202521417,7.4127640174265625,0.45010837210221216,0.27281368455812977,0.316597969750803,-0.25070296683089244,0.4178749551859987,3,3,3,0.6659790573477509,3,-0.8698549663783234,-0.3261660639965579,1.241140500512203,0.2992993606428598,4,2.2730895655515,0,0.3741097705442171,10.366309203003638,4,0.0798507137521883,2.125947440635126,2,-0.13948234804649373,1,-0.23843306945012777,0,1,1,5,4,-0.2563991776036484,0.9502490799739609,0,0,3,3,-1.7405755580573878,0,0,1,1,0,2,1,0,0,1,0,1,0,0,0.567651551616382,1,0.190242166593059,12.278397958261774
-0.8252546774522657,-0.8964273235142713,7.483806687665835,5,-0.7761653680621641,6.799055862058796,-1.3832551091860605,1.211948290623322,-0.9885417204756413,-1.4905267705675518,0.38431079936479506,3,3,3,0.6278434236372046,1,-0.8698549663783234,1.2883958475863524,1.1929025484624638,2.4844403594618223,0,0.596812197055338,0,-0.9652177553704001,9.360741172643708,3,-0.6011492375867151,-0.936303840217139,3,-0.6695469481444132,0,0.34057880901191556,0,1,1,6,1,-0.6561609812862709,0.3731721055703436,1,1,3,3,-1.3531617944413419,1,0,1,0,0,3,1,0,0,2,0,1,0,0,0.38956184090198315,1,-1.1136011687171854,11.561725152903833
-0.01890083760027027,-0.09728933156085401,7.88570539124302,6,-0.15140828202521417,7.1929342212158,-0.22480163595153113,-0.7314094585610856,-0.9885417204756413,-0.8706148686992221,0.4850032668284059,3,3,4,0.7422503247688433,1,-0.8698549663783234,0.01690307667316167,1.337616404611681,-0.18809268370337742,0,0.6526881093385434,0,-0.29555399241309144,9.565774546478782,5,0.05552928691865604,-0.936303840217139,3,0.5420292806508307,0,-0.4979901184158714,0,1,1,6,1,-0.3382217690006764,2.458893170200561,0,0,3,3,-1.1039905656824767,0,0,1,1,0,2,1,0,0,2,1,1,0,0,0.8674372971745702,1,0.190242166593059,12.055255569732177
0.8873068690035251,0.8121372914472065,8.347827345782498,7,0.5869410014729993,7.65491704784832,1.217069432231346,0.24491859724926265,0.316597969750803,1.6090327387740966,0.14936170861636988,3,4,5,0.3608939876633809,3,-0.8698549663783234,-0.8463503134186596,0.8552368841142907,0.2505601562082361,3,1.323199056737008,0,1.0437735335015257,9.320180837655714,5,-0.6011492375867151,2.125947440635126,5,-0.6695469481444132,1,-0.8573768015992086,0,1,1,5,1,1.1556249710764916,-0.7809818432368911,1,0,3,3,0.38426858365998945,0,0,0,1,0,3,1,0,0,2,0,1,0,0,0.31521377437129194,1,0.190242166593059,12.404927602627597
-0.6772803974134703,-0.6359537904661471,7.846980982138788,5,-0.7761653680621641,7.396335293800808,0.3989673437634111,0.05895134852348203,0.316597969750803,0.36920893503743724,-0.8239988101985346,4,3,3,-0.7450393899424603,3,0.10239023252376751,-0.9763775971653736,-0.5919016773778802,-0.0743678733559223,3,0.2615567233561056,1,-0.29555399241309144,9.534667728624708,6,-0.6011492375867151,0.5948218002089934,4,0.5420292806508307,1,-0.5179560452593901,0,0,1,5,1,-0.9670868285949772,0.96673699352835,1,1,3,3,-0.7217306863112807,1,0,1,1,0,2,1,0,0,2,0,0,0,0,1.3263537142512032,1,0.190242166593059,12.15425816271595
-0.043022823799900876,0.001065938437846078,7.836369760545124,6,-0.15140828202521417,7.380879035564116,0.3509570984762372,0.0031611739057478346,0.316597969750803,0.36920893503743724,-0.8575629660197381,3,3,4,-0.7831750236530066,3,0.10239023252376751,-0.16243067184680404,-0.5919016773778802,-0.17184628222516973,4,0.48506037248892714,1,0.3741097705442171,9.208238163884312,6,-0.4795421034190538,0.5948218002089934,5,-0.13948234804649373,1,-0.4979901184158714,0,0,1,6,1,-0.5299204117022848,2.186842596553141,0,1,3,3,-0.055100597786761636,1,0,1,1,0,2,1,0,0,2,1,0,0,0,0.7375209066692134,1,0.190242166593059,12.18332077348399
1.2707002379605126,1.1621517630809612,7.892452043520352,8,1.4388824824324764,7.199678345691172,-0.204398252127087,0.5238694703379336,0.316597969750803,0.9891208369057669,-0.958255433483349,4,4,4,-0.8975819247846454,3,1.5607580308769036,-0.019371325829231904,-0.7366155335270974,0.7379522005544733,0,-1.5823483819896724,1,-0.29555399241309144,8.501267040865978,6,-0.6011492375867151,-0.936303840217139,5,-1.2753350625420352,0,0.839726980099884,0,0,1,5,2,0.4005193418982048,-0.7809818432368911,1,0,3,3,1.6698499092695704,0,0,1,1,0,3,1,0,0,2,0,0,0,0,0.18565540180466206,1,-1.1136011687171854,12.271396795480596
1.2418210736990374,1.1312535274217466,7.848153086199526,8,1.4388824824324764,7.155396301896734,-0.3380178312854034,0.1705316977589504,0.316597969750803,-0.25070296683089244,-0.6561780310925166,4,4,4,-0.5543612213897291,2,1.5607580308769036,-0.7105378151204276,-0.30247396507944607,0.12058894438257259,0,-1.4705965574232616,1,-0.9652177553704001,8.518392471991719,5,-0.6011492375867151,-0.936303840217139,5,-0.6695469481444132,0,1.3987729317184086,0,0,1,5,1,1.0901668979588692,-0.7809818432368911,1,0,3,3,1.418415871047467,0,0,1,1,0,2,1,0,0,2,0,0,0,0,-0.5567340604670588,1,-1.1136011687171854,12.162648309521318
1.3894772548521737,1.2937838341773729,8.074649075066652,8,1.4388824824324764,7.388327859577107,0.3740821056073245,0.6447481820096911,0.316597969750803,0.9891208369057669,-0.7568704985561273,4,4,4,-0.6687681225213679,2,1.5607580308769036,-1.680799446856348,-0.4954257732784022,0.9491554197711759,3,-1.6941002065560833,1,-0.9652177553704001,8.592300663903043,6,-0.6011492375867151,0.5948218002089934,5,-0.6695469481444132,1,0.6600336385082154,0,0,1,5,1,-0.3171816740700121,1.1728359129582135,1,0,3,3,2.103088006421087,0,0,1,1,0,2,1,0,0,2,0,0,0,0,0.9996418386598797,1,-1.1136011687171854,12.373707715234994
0.6529703229023044,0.7165260187521738,7.937017489515454,7,0.5869410014729993,7.498315870766981,0.7182569552329667,-0.1270159002022986,0.316597969750803,0.36920893503743724,-0.8911271218409418,3,3,4,-0.8213106573635529,3,0.10239023252376751,-0.7405460453651133,-0.6401396294276193,-0.39929590292008,3,-0.5207060486087699,1,0.3741097705442171,8.922791623969637,1,-0.6011492375867151,0.5948218002089934,4,-0.13948234804649373,1,-0.2583989962936465,0,0,1,5,1,1.0363977664693937,0.3731721055703436,1,1,3,3,1.1826687135577516,1,0,1,1,0,3,1,0,0,2,0,0,0,0,-1.1550730640012419,1,0.190242166593059,12.149507585033072
-0.06515220795658894,0.017436066324615866,7.791109510610028,6,-0.15140828202521417,7.412160334945205,0.4482271587775521,-0.13631426263858765,0.316597969750803,0.36920893503743724,-0.6897421869137201,4,3,3,-0.5924968551002754,3,0.10239023252376751,-0.32311427906065693,-0.39894986917892417,-0.4155423043982884,3,0.31743263563931096,1,0.3741097705442171,9.210440366976517,1,-0.6011492375867151,0.5948218002089934,4,-0.13948234804649373,1,-0.018807874171421678,0,0,1,5,1,0.496368663249009,0.5133193707826507,1,0,3,3,0.01854608038552164,0,0,1,1,0,2,1,0,0,2,0,0,0,0,-1.1550730640012419,1,0.190242166593059,12.077676615757813
-0.07805473419929479,-0.15637619411270143,7.764720544771477,6,-0.15140828202521417,7.080026499922591,-0.5635480452888894,-0.22929788700147796,0.316597969750803,0.9891208369057669,-0.6561780310925166,4,3,3,-0.5543612213897291,3,-0.8698549663783234,0.6619781181060107,-1.0260432458255315,-0.5780063191803672,0,-0.2972023994759484,1,-0.29555399241309144,8.984818995876008,5,-0.6011492375867151,-0.936303840217139,5,0.5420292806508307,0,-0.6477345697422618,0,0,1,7,1,-0.7426591493345576,3.200849280148069,1,0,3,3,-0.2414606036603737,0,0,1,1,0,2,1,0,0,2,0,0,0,0,1.1759028973775152,1,0.190242166593059,12.128116509451258
-0.09947762621750561,-0.04633960227318977,7.720905251936779,6,-0.15140828202521417,7.290292882446597,0.07159749180585881,-0.3548257798913799,0.316597969750803,0.36920893503743724,-0.8575629660197381,4,3,3,-0.7831750236530066,3,0.10239023252376751,0.3322700670306728,-0.5919016773778802,-0.797332739136174,4,-0.3530783117591538,1,0.3741097705442171,9.036344063928219,1,-0.6011492375867151,0.5948218002089934,4,-0.13948234804649373,1,-0.10865454496725599,0,0,1,5,1,0.5571511597153727,-0.7809818432368911,1,1,3,3,0.15602029099545653,1,0,1,1,0,2,1,0,0,2,0,0,0,0,-1.1550730640012419,1,0.190242166593059,12.102937429832547
0.6200419199131061,0.5355622543715786,7.879291485082271,7,0.5869410014729993,7.201916317531627,-0.19762336306076989,0.1705316977589504,0.316597969750803,0.36920893503743724,-0.5890497194501093,4,3,4,-0.4780899539686366,1,-0.8698549663783234,-0.9227825470626603,-0.20599806097996803,0.12058894438257259,1,0.8761917584713649,1,-0.9652177553704001,9.227885551191932,6,-0.6011492375867151,0.5948218002089934,4,-0.6695469481444132,1,-0.8573768015992086,0,0,1,5,4,0.26258983068607195,0.8018578579844593,1,0,3,3,-0.5046530594878382,0,0,0,1,0,3,1,0,0,2,0,0,0,0,0.27185746871820105,1,-1.1136011687171854,12.052344376474922
1.3430048161599435,1.2427709758270993,8.003363058629947,8,1.4388824824324764,7.315218389752975,0.14812150849346012,0.27281368455812977,0.316597969750803,0.36920893503743724,-0.42122894034409136,4,4,4,-0.2874117854159054,2,1.5607580308769036,-2.196166210280151,0.03519169926872714,0.2992993606428598,0,-0.5207060486087699,1,-1.6348815183277088,8.82776136765472,6,-0.6011492375867151,-0.936303840217139,3,-2.3657536684577543,0,1.0793181022221088,0,0,1,5,3,-1.287363829206201,-0.7809818432368911,1,0,3,3,0.8676706385537518,0,0,1,1,0,2,1,0,0,2,0,0,0,0,-0.4348055688388925,1,-2.4174445040274297,12.264346270624157
1.668787194053074,1.7872890853420853,8.503094267036737,8,1.4388824824324764,8.09559870137819,2.6760742866781384,1.7280074058373633,1.6217376599772473,2.848856542510756,-1.0253837451257561,4,5,5,-0.9738531922057378,3,0.10239023252376751,-1.0032284771695452,-0.8330914376265754,1.133958236585791,4,-1.24709290829044,1,2.383101059416143,10.887530386461101,5,3.0653058575682737,0.5948218002089934,5,-0.9957405482046707,1,1.5984322001535958,0,0,0,5,4,-0.7403213610089282,3.3606996020578697,0,0,3,3,-1.5984158296287787,0,0,1,1,0,1,1,0,0,2,1,0,0,0,1.3444484269597394,1,1.4940855019033035,13.195615697878253
1.1751400195998734,1.3501321525514622,7.7458682297922685,8,1.4388824824324764,7.469083884921234,0.6262879127092823,0.10544316070492718,0.316597969750803,-0.25070296683089244,-0.5219214078077021,4,4,3,-0.4018186865475441,2,-0.1406710672017552,0.07950173129683186,-0.9295673417260535,0.006864134035117469,0,2.2730895655515,0,1.0437735335015257,9.403849118160702,6,-0.6011492375867151,-0.936303840217139,4,0.7439586521167046,0,-0.7375812405380962,0,0,0,7,3,-0.978775770223124,1.8983041093513324,1,0,3,3,-0.30900180968520313,0,0,1,1,0,2,1,0,0,2,0,0,0,0,1.067113631586429,1,1.4940855019033035,12.00762780434872
2.153779921317535,2.0468268597420014,8.21959545417708,9,2.4044161608532173,7.526717561352706,0.8079578192157411,1.6954631373103517,1.6217376599772473,0.36920893503743724,-1.2603328358741814,5,4,5,-1.2408026281795617,3,-0.8698549663783234,-0.2262495123818018,-1.1707571019747487,1.0913114327054954,5,1.0438194953209812,1,1.0437735335015257,9.340929941679784,6,1.526975610347358,0.5948218002089934,5,-2.486911291337279,1,-0.8573768015992086,0,0,1,2,3,-0.32653282737252953,0.15058527258609114,0,1,3,3,-0.021878117955637995,1,0,0,1,0,3,1,1,1,2,0,0,0,0,1.112684574441997,1,-2.4174445040274297,12.885204569609956
-1.444398072963079,-1.5021144514828733,7.455298485683291,4,-1.2873302566378504,6.762729506931879,-1.486811207334479,-0.3222815113643683,0.316597969750803,-1.4905267705675518,0.7199523575768311,3,3,3,1.009199760742667,1,-0.8698549663783234,0.152083664204559,1.6752820689598542,-0.7404703339624461,0,2.2730895655515,0,-1.6348815183277088,9.859483417038073,2,-0.6011492375867151,-0.936303840217139,5,0.17855641201225805,0,-0.8573768015992086,1,1,0,5,1,0.45195068506205094,-0.7809818432368911,1,1,3,3,-1.8488843382733744,1,0,0,1,0,3,1,0,0,2,0,0,0,0,-0.7507711161638185,1,-1.1136011687171854,11.856522261533737
0.131407177425872,0.13522180791218755,8.193123721512068,6,-0.15140828202521417,7.637234388789473,1.1602295524441981,0.1426366104500833,0.316597969750803,0.9891208369057669,-0.18627984959566615,4,3,3,-0.020462349442081626,1,-0.8698549663783234,-1.3422780172543671,-0.10952215688048995,0.07184973994794887,3,0.8761917584713649,0,0.3741097705442171,9.486152271857476,5,0.12241321071086976,2.125947440635126,3,-0.13948234804649373,1,-0.8573768015992086,0,1,1,6,1,0.08959349458949847,2.096159072004001,0,0,3,3,-0.1079553068237836,0,0,0,1,0,3,1,0,0,2,0,0,0,0,0.3370404381304455,1,0.190242166593059,12.25486757159303
0.14117953777609277,0.07399346204358398,8.213110697596676,6,-0.15140828202521417,7.520234556474628,0.7874527200176212,0.35649894648473107,0.316597969750803,-0.25070296683089244,-0.15271569377446254,4,3,3,0.017673284268464623,2,-0.8698549663783234,-0.8411287201073232,0.4210953156666394,0.44551697394673095,3,1.9937100041354727,0,0.3741097705442171,9.371778717853713,4,2.3174219824371565,0.5948218002089934,5,-0.13948234804649373,1,0.36054473585543434,0,1,1,6,1,1.3753770736856525,-0.7809818432368911,0,0,3,3,-0.11450465135731909,0,0,1,1,0,2,1,0,0,2,1,0,0,0,-0.04146224494091353,1,0.190242166593059,12.154784614286667
0.5225670905409264,0.4539060074891907,7.708410667257367,7,0.5869410014729993,7.068172000388042,-0.5988030969645739,0.27281368455812977,0.316597969750803,0.9891208369057669,-0.05202322631085174,4,3,4,0.13208018540010338,2,0.7100434818375744,0.7340280333559056,0.5658091718158564,0.2992993606428598,3,0.8761917584713649,0,-0.29555399241309144,9.271059107010888,6,-0.10864034420768676,2.125947440635126,3,0.5420292806508307,1,0.34057880901191556,0,1,1,6,4,-1.287363829206201,-0.7809818432368911,0,0,3,3,-0.8363973447129162,0,0,1,1,0,3,1,0,0,2,1,0,0,0,1.2919798188121947,1,0.190242166593059,12.04355959836804
-0.155956082651863,-0.2439190801120109,7.605392364814935,6,-0.15140828202521417,6.912742820493176,-1.05558104850304,0.04965298608719299,0.316597969750803,-0.25070296683089244,0.08223339697396267,3,3,3,0.28462272024228835,3,-0.8698549663783234,0.5718005056290615,0.7587609800148126,-0.09061427483412998,3,0.20568081107290018,0,-0.9652177553704001,9.32741204356202,5,0.4933149699222368,0.5948218002089934,5,-0.6695469481444132,1,-0.8573768015992086,0,1,1,7,1,-0.29146600248808896,-0.7809818432368911,0,0,3,3,-1.1635414417928212,0,0,0,1,0,2,1,0,0,2,1,1,0,0,0.5210367607108355,1,-1.1136011687171854,11.91170829631447
-0.7467531013819608,-0.8158647895015607,7.676473646389156,5,-0.7761653680621641,6.983789965258135,-0.8480466584863654,0.1426366104500833,0.316597969750803,0.36920893503743724,0.04866924115275907,3,3,3,0.24648708653174212,3,-0.8698549663783234,1.2723276120069886,-1.0742811978752707,0.07184973994794887,2,0.20568081107290018,0,-0.29555399241309144,9.436519311833914,6,-0.6011492375867151,0.5948218002089934,5,0.5420292806508307,1,-0.8573768015992086,0,1,1,6,1,-0.4831646451896974,-0.7809818432368911,1,1,3,3,-1.215205774054398,1,0,0,1,0,2,1,0,0,2,0,1,0,0,0.8274365876936799,1,0.190242166593059,11.917730355182513
